material_id,formula,band_gap,e_hull,formation_energy
mp-567939,CsSmCl3,0.0,0.116181794000002,-2.176575867833352
mp-1205876,CsSmI3,0.0,0.059091279999999004,-1.5283551929310342
mp-1184022,CsSmO3,0.0,0.292566048624998,-2.186409559931035
mp-1247749,CsSnBr3,0.9682000000000001,0.0,-1.572084271431037
mp-27214,CsSnBr3,0.5984,0.011195139500000001,-1.560889131931036
mp-1070375,CsSnCl3,0.9786999999999991,0.022686821500000003,-1.554896451500002
mp-27394,CsSnCl3,2.9154,0.0,-1.577583273000002
mp-1105915,CsSnF3,3.7852,0.0,-2.779154719431035
mp-2758979,CsSnF3,4.1665,0.0034366029999990002,-2.675741521
mp-998298,CsSnF3,3.099,0.026475629500001003,-2.752679089931034
mp-998457,CsSnF3,3.8280000000000003,0.013566900500001,-2.7655878189310332
mp-27381,CsSnI3,2.0632,0.003249338499999,-1.178286981431034
mp-568570,CsSnI3,0.617499999999999,0.011059161000002002,-1.170477158931032
mp-614013,CsSnI3,0.449999999999999,0.0,-1.181536319931034
mp-616378,CsSnI3,0.5537000000000001,0.011843993999996002,-1.1696923259310381
mp-984745,CsSnO3,0.0,0.275893913,-1.528053325931034
mp-561710,CsSnS3,1.6557,0.0,-0.8394699596875
mp-1542038,CsSnSe3,1.189599999999999,0.0,-0.9688896639924571
mp-613162,CsSnSe3,1.0499,0.003953938999998,-0.8075934474375001
mp-1213104,CsSrBr3,4.5563,0.0,-2.347495262931036
mp-998297,CsSrBr3,4.1683,0.021612655999998003,-2.325882606931037
mp-998433,CsSrBr3,4.5637,0.0022995229999990003,-2.345195739931037
mp-1080233,CsSrCl3,5.0049,0.015167955999999,-2.525474383499999
mp-1213084,CsSrCl3,5.3123000000000005,0.0,-2.540642339499999
mp-1213642,CsSrCl3,4.970000000000001,0.014977663999999,-2.525664675499999
mp-1213645,CsSrCl3,5.0045,0.002952912999999,-2.5376894265
mp-998561,CsSrCl3,5.2868,0.004261983999999001,-2.5363803555
mp-8397,CsSrF3,6.1846,0.019347563999998003,-3.639248854000001
mp-1080232,CsSrI3,3.959,0.0,-1.890947640931032
mp-998417,CsSrI3,3.6132,0.031693017999999004,-1.859254622931034
mp-1183972,CsSrO3,0.0,0.45468993300000105,-1.3818688869310352
mp-1185552,CsTaO3,1.862699999999999,0.253415689863635,-2.7759975843977003
mp-1225870,CsTaS3,0.515099999999999,0.0,-1.4348068958976912
mp-1225880,CsTaSe3,0.121299999999999,0.006590421999998,-1.168802641904167
mp-685607,CsTaSe3,0.0868,0.0,-1.175393063904167
mp-1228798,CsTaTe3,0.0,0.0,-0.842346070397699
mp-1185551,CsTbO3,0.0,0.292340615375,-2.246749296264368
mp-1183976,CsTeO3,0.0,0.302410398611113,-1.4237870662643681
mp-9462,CsTeSe3,0.9842000000000001,0.0,-0.7501604921706181
mp-1183997,CsThO3,0.0,0.146533561999999,-2.963829882931033
mp-22962,CsTiBr3,0.0,0.0,-1.7109803175976999
mp-28283,CsTiCl3,0.0,0.0,-1.946154178833333
mp-567698,CsTiI3,0.0,0.009522494444446,-1.2629454575977
mp-1183977,CsTiO3,0.0,0.355658736000005,-2.358746077597701
mp-1080226,CsTlBr3,0.0,0.012869425749999,-1.441372555597703
mp-1112177,CsTlBr3,0.998499999999999,0.012241769749997002,-1.442000211597704
mp-1950530,CsTlBr3,0.0,0.022752478750007,-1.271398984500001
mp-1080231,CsTlCl3,0.0,0.026746925999999,-1.6519854425977032
mp-1112176,CsTlCl3,1.2584,0.00036208099999900003,-1.678370287597702
mp-1395579,CsTlCl3,0.0,0.026829407999999003,-1.651902960597703
mp-1078203,CsTlF3,2.1858,0.0,-2.419469716
mp-2695837,CsTlF3,0.0,0.063382404000002,-2.356087311999999
mp-998234,CsTlF3,0.0,0.064821944000001,-2.354647771999998
mp-998235,CsTlF3,0.0,0.06426403600000001,-2.35520568
mp-1112542,CsTlI3,0.0,0.060254679749999006,-1.077440165597703
mp-1185544,CsTlO3,0.0,0.36811675650000303,-0.7549294995977021
mp-1206103,CsTmBr3,0.0,0.12444951466666201,-1.885503000931036
mp-579768,CsTmCl3,0.0,0.201543684777782,-2.103063920666682
mp-1207081,CsTmH3,0.0,0.318203782747124,-0.260829814502875
mp-1213177,CsTmI3,0.0,0.203747275666662,-1.414454532931036
mp-2647024,CsUBr3,0.0,0.285750127000001,-1.4875308449310332
mp-865424,CsUO3,0.45710000000000006,0.021469604000012,-3.216834692931034
mp-23038,CsVBr3,0.6528,0.0,-1.582757883931035
mp-22977,CsVCl3,0.48349999999999904,0.0,-1.913989785499998
mp-22991,CsVI3,0.597299999999999,0.0,-1.140282601931036
mp-504651,CsVO3,3.1105,0.0,-2.415557575431035
mp-568005,CsYbBr3,4.3382,0.14528549966666301,-1.8053148135000012
mp-1070599,CsYbCl3,5.3324,0.189163071916663,-2.106338284499998
mp-8398,CsYbF3,7.0604,0.414283702500004,-3.205172131
mp-1206323,CsYbH3,2.9265,0.319705314,-0.259172890249999
mp-1185564,CsYbO3,0.0,0.43763858875000106,-2.104876888250001
mp-1206517,Cu3PdN,0.0,0.116097426999999,0.036469496142856
mp-1207194,Cu3RhN,0.0,0.253803012999998,0.253803012999998
mp-1181705,Cu3SnAu,0.0,0.177989456499998,0.104271397499999
mp-1188802,CuAgF3,0.0,0.017362094499999002,-1.5471762095
mp-2763763,CuAgF3,0.2559,0.0,-1.5645383039999992
mp-998414,CuAgF3,0.0,0.034928861999999006,-1.529609442
mp-998422,CuAgF3,0.0,0.024248070000000004,-1.540290233999999
mp-1178368,CuAsO3,0.0,0.078447758500002,-1.2752289075
mp-776320,CuAsO3,0.0,0.09488130250000201,-1.258795363499999
mp-1184051,CuBiO3,0.0,0.172066310062501,-1.092523053
mp-1080068,CuCO3,0.0,0.12932037600000001,-1.309031612
mp-1178374,CuCO3,0.0,0.085114327,-1.353237661
mp-27249,CuCO3,0.0,0.140410678,-1.297941310000001
mp-758727,CuCO3,0.0,0.128613484000001,-1.309738503999999
mp-760536,CuCO3,0.0,0.13892093666666602,-1.299431051333334
mp-760595,CuCO3,0.0463,0.103005435,-1.335346553
mp-1096939,CuGeI3,0.08949999999999901,0.45818176866666604,-0.036181140999999
mp-1096949,CuGeI3,0.6691,0.254986131666666,-0.239376777999999
mp-2896844,CuGeI3,0.323399999999999,0.227616262666668,-0.043079134499998006
mp-1181557,CuGeO3,0.0,0.38385435900000203,-1.287257016
mp-1181636,CuGeO3,0.204099999999999,0.08741709300000201,-1.583694281999999
mp-1202570,CuGeO3,0.0,0.07262128300000201,-1.598490092
mp-21344,CuGeO3,0.0,0.08014407100000201,-1.590967304
mp-554624,CuGeO3,0.4475,0.072498029875003,-1.598613345124999
mp-554874,CuGeO3,0.0,0.140622207500002,-1.530489167499999
mp-561216,CuGeO3,0.0,0.06874284150000301,-1.602368533499999
mp-1184044,CuHgO3,0.0,0.332513582624999,-0.347448159500001
mp-1017556,CuNi3N,0.0,0.0,-0.027755303750001
mp-766856,CuPO3,0.9459999999999991,0.10602788575000201,-1.903254881678571
mp-772192,CuPO3,1.7481,0.088344154750001,-1.920938612678572
mp-772255,CuPO3,2.0492,0.027981132833335,-1.9813016345952381
mp-1105187,CuPS3,1.1555,0.0,-0.30124887878273904
mp-28741,CuSe3Br,1.029899999999999,0.0,-0.5358364734062491
mp-29450,CuSe3I,1.2273,0.12558622826562302,-0.168803863406249
mp-22414,CuSeO3,0.0,0.028767922499999002,-1.066740095968749
mp-22688,CuSeO3,0.21020000000000003,0.012697126749998,-1.08281089171875
mp-554440,CuSeO3,0.021500000000000002,0.011270403249998001,-1.08423761521875
mp-560049,CuSeO3,0.0,0.0023679219999970004,-1.093140096468751
mp-16053,CuSiO3,0.112,0.091200764333335,-2.249616019
mp-556982,CuSiO3,0.0,0.068177858666668,-2.272638924666667
mp-20977,CuTeO3,0.0,0.05940026699999901,-1.214753712333333
mp-4320,CuTeO3,0.0015999999999990002,0.044844002749998,-1.229309976583333
mp-558696,CuTeO3,0.0019000000000000002,0.035414252999999,-1.238739726333333
mp-29676,Dy3AlC,0.0,0.0,-0.529014536999997
mp-1017557,Dy3AlN,0.0,0.0,-1.087709248749999
mp-19881,Dy3InC,0.0,0.0,-0.683934114999999
mp-31056,Dy3InN,0.0,0.0,-1.203262676749994
mp-19899,Dy3SnC,0.0,0.0,-0.620115104999997
mp-754936,DyAlO3,5.165999999999999,0.040794404999997,-3.717985083333332
mp-756630,DyAlO3,5.723000000000001,0.012823482999998002,-3.745956005333332
mp-984723,DyAlO3,2.9483,0.141749852999998,-3.617029635333332
mp-1206856,DyB3Mo,0.0,0.0,-0.6645428375000021
mp-10792,DyBO3,5.0542,0.028402722833334,-3.495605683833332
mp-12315,DyBO3,5.3594,0.0,-3.524008406666664
mp-753318,DyBO3,4.514,0.060006018499999,-3.464002388166665
mp-10060,DyBPd3,0.0,0.11293425036363601,-0.6601321862272751
mp-3183,DyBRh3,0.0,0.0,-0.793701890166664
mp-22137,DyCoO3,1.192399999999999,0.009307952214286,-2.608191084333332
mp-19381,DyCrO3,2.4922,0.0,-3.220740385333334
mp-1225651,DyCrS3,0.2275,0.11556858949999901,-1.56702932733333
mp-1212865,DyCrSb3,0.0,0.019761746750001002,-0.5253006158333321
mp-1212890,DyCrSe3,0.11660000000000001,0.037519855000001004,-1.436858844239582
mp-1183771,DyCuO3,0.0,0.225766218249999,-2.232829211333333
mp-772188,DyErO3,3.0953,0.084193206666668,-3.946876731666664
mp-22283,DyFeO3,0.9134000000000001,0.0063256709999990005,-2.849742895333331
mp-1225592,DyGa3Cu,0.0,0.0,-0.532060131
mp-1105019,DyGa3Ru,0.0,0.0,-0.5851521268333261
mp-755612,DyGaO3,3.6351,0.048170022599999,-3.131620863333333
mp-769015,DyGaO3,2.8765,0.024861314766665,-3.154929571166667
mp-1225852,DyGaSe3,0.019099999999999003,0.2168113325,-1.214921918187499
mp-768145,DyHoO3,3.0556,0.09010367654166801,-3.926198935666664
mp-1178360,DyInO3,2.622999999999999,0.064032906999999,-2.935523676666665
mp-768149,DyInO3,1.987099999999999,0.004321802999998001,-2.9952347806666673
mp-756469,DyLuO3,4.967,0.075312532624998,-3.989102142666665
mp-1232163,DyMgS3,0.209899999999999,0.31352235,-1.5476667408333311
mp-1232195,DyMgS3,0.0,0.234246009666667,-1.626943081166664
mp-1232192,DyMgSe3,0.0,0.343004320500002,-1.3772025902395821
mp-1232257,DyMgSe3,0.0,0.222958180333335,-1.4972487304062492
mp-1238023,DyMgSe3,0.0,0.295868827000002,-1.424338083739582
mp-1188804,DyMnO3,1.0173,0.323793291166664,-2.73365396741954
mp-22103,DyMnO3,0.41339999999999905,0.022302571166664002,-3.03514468741954
mp-542479,DyMnO3,0.0,0.0,-3.057447258586204
mp-1087478,DyNiGe3,0.0,0.0,-0.5723474593333301
mp-19265,DyNiO3,0.0,0.0,-2.501074798833333
mp-15856,DyRh3C,0.0,0.0,-0.50251371933333
mp-1212884,DyRhO3,0.8883000000000001,0.0,-2.581603258333331
mp-1206121,DyRu3C,0.0,0.0,-0.21227225133333502
mp-1225550,DySbTe3,0.8479000000000001,0.029413949,-0.9906713623333311
mp-31120,DyScO3,4.459799999999999,0.025833509374999,-3.961055700833332
mp-1184176,DyScS3,1.773699999999999,0.0,-2.276298546687499
mp-769393,DySeO3,1.8154,0.0,-2.525142906302083
mp-1070146,DySi3Ir,0.0,0.0,-0.7822208943333321
mp-779599,DyTiO3,0.0,0.05728245949999201,-3.632248170999999
mp-752435,DyTmO3,4.8481000000000005,0.088062089749999,-3.959497251833333
mp-22789,DyVO3,1.6567999999999992,0.0,-3.296628931333332
mp-1181506,DyVSb3,0.0,0.0,-0.6239021693333311
mp-768333,DyYO3,3.0318,0.09660443454166501,-3.882854416666666
mp-568021,Er3AlC,0.0,0.0,-0.430918176999999
mp-1017558,Er3AlN,0.0,0.0,-1.104468587749997
mp-31058,Er3InN,0.0,0.0,-1.209328625749998
mp-1184150,ErAlO3,3.0097,0.18607017420000102,-3.595122190999999
mp-754184,ErAlO3,3.560399999999999,0.0856427572,-3.695549607999999
mp-756458,ErAlO3,6.0359,0.017832044700002003,-3.763360320499997
mp-5426,ErB3Mo,0.0,0.0,-0.639890588499999
mp-10791,ErBO3,5.161799999999999,0.062195206666666,-3.505053416166665
mp-1194043,ErBO3,5.6533999999999995,0.0,-3.567248622833331
mp-760405,ErBO3,4.563000000000001,0.093172630999999,-3.474075991833333
mp-10061,ErBPd3,0.0,0.11476224599999,-0.6995721767597041
mp-3769,ErBRh3,0.0,0.0,-0.8142960758333341
mp-1184148,ErBeO3,0.0,0.38202304149999905,-2.887666327999999
mp-754636,ErBiO3,2.47,0.051517180000001,-2.797893476000001
mp-754943,ErBiO3,3.1136,0.030865552000001004,-2.818545103999999
mp-562779,ErCoO3,1.4471,0.0,-2.653127237499942
mp-1205515,ErCoSi3,0.0,0.013481436529413,-0.596648714999999
mp-19063,ErCrO3,0.2571,0.0,-3.236585073
mp-1184157,ErCuO3,0.0,0.27477319975000003,-2.203922848999999
mp-19935,ErFeO3,1.5703,0.017954620499999,-2.8641381045000003
mp-1213036,ErGa3Os,0.0,0.0,-0.48541760849999604
mp-1103943,ErGa3Ru,0.0,0.0,-0.5840378551666661
mp-1184164,ErGaO3,2.9153000000000002,0.3826839683,-2.815616718499998
mp-1213082,ErGaO3,3.663099999999999,0.050674886299998,-3.1476258005
mp-1213088,ErGaO3,2.9001,0.013510731633331,-3.184789955166667
mp-754208,ErInO3,2.882299999999999,0.079764492999999,-2.945816249333332
mp-772217,ErInO3,1.9651,0.015370493333330001,-3.010210249000002
mp-778151,ErLuO3,4.524999999999999,0.091383549624998,-3.999055284333333
mp-1232164,ErMgS3,0.0,0.371650318999999,-1.510575097499998
mp-1232145,ErMgSe3,0.0,0.32935558425,-1.384376519406249
mp-1232210,ErMgSe3,0.0,0.21455387191666503,-1.499178231739583
mp-19217,ErMnO3,0.0,0.0,-3.082495226252873
mp-19319,ErMnO3,1.0455,0.034405180666666,-3.048090045586206
mp-1078854,ErNiGe3,0.0,0.0008297035000000001,-0.5523052889999981
mp-1189736,ErNiO3,0.34040000000000004,0.0015767070000000001,-2.515981152999998
mp-18983,ErNiO3,0.0,0.0,-2.5175578599999993
mp-568727,ErRh3C,0.0,0.0,-0.527191843000001
mp-1213022,ErRhO3,0.9642000000000001,0.0,-2.596618729999998
mp-1206911,ErRu3C,0.0,0.0,-0.24514390700000202
mp-1212985,ErScO3,4.4171,0.040889039374999006,-3.972024329499999
mp-1190244,ErScS3,1.7554999999999992,0.01725918258333,-2.251652524104167
mp-2763526,ErScS3,1.58,0.012535862333333,-2.256375844354167
mp-12386,ErSi3Ni,0.0,0.020331149999997,-0.6392581580000001
mp-1225459,ErSiNi3,0.0,0.014741681499998001,-0.6138366659999991
mp-756296,ErTiO3,0.0,0.05802816124999301,-3.644023935166667
mp-19205,ErVO3,1.5838,0.0,-3.3105158775
mp-1184207,ErZnO3,0.0,0.4598706945,-2.285035998999999
mp-1069296,Eu3InO,0.0,0.0,-1.453046447333332
mp-1077622,EuAgO3,0.0,0.403265286833333,-1.506662538333333
mp-1225249,EuAl3Si,0.0,0.028563792999998002,-0.33291632600000304
mp-21455,EuAlO3,0.0,0.111482013999999,-3.324379768500001
mp-973892,EuAlO3,0.0,0.12039643449999901,-3.315465348000001
mp-983564,EuAsO3,0.0,0.276965650499999,-2.258794933500001
mp-1184383,EuAuO3,0.0,0.475574181999999,-1.475938794000001
mp-1225223,EuBO3,0.0,0.063179333666667,-3.058435099833334
mp-22030,EuBO3,0.0,0.023315181666667,-3.098299251833332
mp-20040,EuBPd3,0.0,0.07280895046428501,-0.514773107499996
mp-510377,EuBRh3,0.0,0.024343480000002003,-0.463738158833334
mp-1184325,EuBeO3,0.0,0.39830606449999906,-2.565422535
mp-554518,EuCO3,0.429299999999999,0.0,-2.6219654300000013
mp-10690,EuCoGe3,0.0,0.0,-0.45120687500000206
mp-1075975,EuCoO3,0.0,0.281767473214285,-2.055794952000002
mp-1212757,EuCoO3,0.0,0.129256866214348,-2.20830555899994
mp-1189762,EuCrO3,0.0,0.11018727949998201,-2.795692883500019
mp-754941,EuCrO3,0.0,0.187800817000001,-2.718079346000002
mp-1075902,EuCuO3,0.0,0.17085285562500002,-1.9776721720000001
mp-1338333,EuCuO3,0.0,0.175144638124999,-1.973380389500001
mp-1225144,EuCuSi3,0.0,0.13381763300000002,-0.21955938100000003
mp-1011260,EuFeO3,0.0,0.16293005300000002,-2.413201902000001
mp-1075904,EuFeO3,0.0,0.21751092899999902,-2.358621026000001
mp-504703,EuFeO3,0.0,0.14935679699999901,-2.426775158000002
mp-1225128,EuGa3Ag,0.0,0.0,-0.46893803000000306
mp-1225152,EuGa3Cu,0.0,0.0,-0.41172684150001104
mp-1078429,EuGa3Pd,0.0,0.0,-0.714510963
mp-1206706,EuGaO3,0.0,0.16424811449999902,-2.692836498500001
mp-1212729,EuGaO3,0.0,0.17355575850000002,-2.683528854500001
mp-1068715,EuGe3Ir,0.0,0.0,-0.595465364000001
mp-1068422,EuGe3Pd,0.0,0.0,-0.5810112079999981
mp-19763,EuGe3Pt,0.0,0.0,-0.6486200240000021
mp-1069658,EuGe3Rh,0.0,0.0,-0.668312320999999
mp-865181,EuGeO3,0.0,0.092227580000002,-2.600853746999999
mp-581575,EuGeS3,0.0,0.0,-1.359357408833335
mp-644246,EuH3Pd,0.0,0.0,-0.590813538249999
mp-1078670,EuHO3,0.0,0.371667368249999,-1.734919808250001
mp-753781,EuHfO3,0.479599999999999,0.0,-3.719666126000001
mp-1190059,EuHfS3,0.1287,0.0,-2.0856306971875
mp-1212795,EuInO3,0.0,0.21818842799999902,-2.5014315443333333
mp-1212980,EuInO3,0.0,0.14854720700000001,-2.571072765333334
mp-1184445,EuIrO3,0.0,0.39609971724999504,-1.8938883400000002
mp-1225137,EuMgGa3,0.0,0.0,-0.41929337450000004
mp-972931,EuMgO3,0.0,0.408090983499999,-2.529818963000001
mp-1099619,EuMnO3,0.0,0.12567077068749902,-2.603875429586208
mp-20614,EuMnO3,0.0,0.076774672187498,-2.6527715280862063
mp-1184411,EuMoO3,0.0,0.149660001249994,-2.4826261119999993
mp-1078341,EuNbO3,0.0,0.0,-3.143563456000004
mp-755572,EuNbO3,0.0,0.023615870999982,-3.119947585000003
mp-974769,EuNiGe3,0.0,0.0,-0.5220570760000011
mp-20718,EuNiO3,0.0,0.136275027166671,-2.074794617000002
mp-977412,EuNiO3,0.0,0.20768661816667203,-2.003383026000001
mp-1213363,EuNpO3,0.0,0.0,-3.419096551250001
mp-977370,EuOsO3,0.0,0.28726596400000404,-2.039850706000001
mp-20217,EuPS3,0.8440000000000001,0.0,-1.288663336782738
mp-20742,EuPSe3,0.493299999999999,0.0,-1.1070341585327381
mp-1184369,EuPdO3,0.0,0.307972339999999,-1.79083724
mp-976258,EuPtO3,0.0,0.411219744125,-1.743206790000001
mp-976320,EuReO3,0.0,0.254660152346152,-2.352689648500002
mp-21076,EuRh3C,0.0,0.060893816499998005,-0.23372036350000003
mp-19801,EuRhO3,0.0,0.06527557774999601,-2.205840328500002
mp-866036,EuRuO3,0.0,0.21820725274999403,-2.160326880000001
mp-976284,EuSbO3,0.0,0.29307437550000304,-2.305380654
mp-22487,EuScO3,0.0,0.181007715875001,-3.525944883
mp-755177,EuSeO3,0.08659999999999901,0.0,-2.250813653468751
mp-1069707,EuSi3Ir,0.0,0.0,-0.7209386090000011
mp-1225162,EuSi3Ni,0.0,0.0,-0.525360955
mp-1225221,EuSi3Ni,0.0,0.128890327999999,-0.396470627
mp-1068807,EuSi3Rh,0.0,0.0,-0.730941609999999
mp-866030,EuSiO3,0.0,0.25598193966667504,-3.071255264
mp-862606,EuSnO3,0.0,0.13844741162500102,-2.542926983000001
mp-1184447,EuTcO3,0.0,0.14644849212500102,-2.4236519010000013
mp-1079111,EuTiO3,0.0,0.0,-3.558521973666669
mp-22246,EuTiO3,0.0,0.009138211499999,-3.549383762166668
mp-1178346,EuTmO3,0.0,0.23351326224999902,-3.5341094680000023
mp-1213318,EuUO3,0.0,0.019482792500015,-3.4801527695
mp-1178351,EuVO3,0.0,0.029201402624989003,-2.9606587225000043
mp-756315,EuVO3,0.0,0.043242436124989,-2.9466176890000053
mp-1184400,EuWO3,0.0,0.23594785674999802,-2.403138358000001
mp-1225768,EuZnIn3,0.0,0.023140849090907002,-0.28203250699999904
mp-1106293,EuZrO3,0.18659999999999902,0.0,-3.640190886500001
mp-1178354,EuZrO3,0.46629999999999905,0.084392949250002,-3.55579793725
mp-771055,EuZrO3,0.38770000000000004,0.09331918650000201,-3.546871699999999
mp-1189927,EuZrS3,0.145299999999999,0.0,-2.081960253500001
mp-1106192,EuZrSe3,0.0,0.024710739000003003,-1.866528830437488
mp-1212650,Fe3CoN,0.0,0.10136432406249701,-0.054404036999999
mp-567703,Fe3NiN,0.0,0.026355179500001002,-0.12639488099999702
mp-16334,Fe3PdN,0.0,0.0,-0.197357366999997
mp-579496,Fe3PtN,0.0,0.0,-0.25132987500000004
mp-580234,Fe3RhN,0.0,0.0,-0.14610608499999903
mp-1246554,Fe3SbN,0.0,0.133949892249999,-0.038893239999998004
mp-1212682,Fe3SiNi,0.0,0.022208810709674003,-0.257584072
mp-21850,Fe3SnC,0.0,0.07076686899999901,0.069676896000001
mp-1225284,Fe3SnSb,0.0,0.16330464799999903,0.11541353500000101
mp-1184234,FeAgO3,0.0,0.345864825833333,-0.695022397333332
mp-1199904,FeBO3,1.517599999999999,0.09194137625000201,-2.178420955583333
mp-1274711,FeBO3,0.6726999999999991,0.102478731000001,-2.167883600833333
mp-19097,FeBO3,1.481599999999999,0.0,-2.270362331833334
mp-849295,FeBO3,0.512999999999999,0.102652425500002,-2.167709906333333
mp-1069079,FeBiO3,1.3463,0.026811494000001,-1.64759779
mp-1181394,FeBiO3,0.12760000000000002,0.25663924450000103,-1.4177700395000001
mp-1181856,FeBiO3,1.4146,0.415684429,-1.258724855000001
mp-1193035,FeBiO3,1.6433,0.056411261000001,-1.6179980230000002
mp-22949,FeBiO3,1.7783,0.033579411000001,-1.640829873
mp-23501,FeBiO3,1.279099999999999,0.001632503000001,-1.672776781
mp-547069,FeBiO3,0.0,0.255312755000002,-1.419096528999999
mp-548231,FeBiO3,0.0,0.062123075000004004,-1.612286208999997
mp-551451,FeBiO3,1.6259000000000001,0.43792711700000003,-1.236482167000001
mp-555351,FeBiO3,0.0,0.255389193,-1.4190200910000001
mp-645159,FeBiO3,1.541999999999999,0.011605766000001001,-1.6628035179999991
mp-655631,FeBiO3,1.7789000000000001,0.44027724500000004,-1.234132039
mp-18969,FeCO3,0.0,0.0,-1.789342252
mp-22334,FeGeO3,1.9617,0.012197311499998,-1.9167305910000012
mp-1096837,FeGeS3,0.035699999999999,0.16704703199999701,-0.5419139334999991
mp-1272388,FeNiO3,0.0,0.07753396433333201,-1.280436607
mp-768499,FeNiO3,0.38419999999999904,0.08205045533333101,-1.275920116
mp-1232490,FePS3,0.42839999999999906,0.126815380227271,-0.55630111192857
mp-2931287,FePS3,0.5072,0.126051321227271,-0.557065170928569
mp-5864,FePS3,0.20599999999999902,0.13229019172727102,-0.5508263004285701
mp-2928,FePSe3,0.0015,0.111388733,-0.41521412933482005
mp-540655,FeSO3,2.7701000000000002,0.105119724025639,-1.6480844151666671
mp-1199561,FeSiO3,0.7031000000000001,0.015693276416671002,-2.5771062312499993
mp-18269,FeSiO3,1.452199999999999,0.01821575466667,-2.574583753
mp-21939,FeSiO3,2.7758000000000003,0.015311726541671001,-2.577487781124999
mp-2767577,FeSiO3,0.252799999999999,0.036428289333333,-2.330621306749999
mp-561362,FeSiO3,2.9807,0.084083833666671,-2.5087156740000003
mp-650392,FeSiO3,2.7187,0.023068397888893002,-2.569731109777778
mp-1178212,FeSnO3,0.8620000000000001,0.0,-1.858812262000002
mp-1178214,FeSnO3,0.986399999999999,0.0351845345,-1.8236277275
mp-1078259,GaBO3,3.8638999999999992,0.003771963166665,-2.529754526333334
mp-22979,GaBiO3,1.2244,0.22770766750000102,-1.737794798499997
mp-558285,GaBiO3,1.8794,0.0020056449999990003,-1.9634968209999992
mp-755568,GaBiO3,3.0525,0.051112547499998,-1.9143899185
mp-1096988,GaCuBr3,0.0,0.49721401400000104,-0.49281855049999906
mp-1224901,GaFe3As,0.0,0.07383283342857301,-0.104815924999998
mp-1212637,GaFe3N,0.0,0.037878276999997004,-0.224491906499999
mp-649086,GaFeO3,0.17240000000000003,0.035789206749999004,-1.952254804249999
mp-868005,GaFeO3,2.1227,0.036668541999999006,-1.951375469
mp-1246681,GaMoN3,1.0894,0.306489437299999,-0.178246915999999
mp-1224813,GaNi3As,0.0,0.068055636604176,-0.268446333041683
mp-1206991,GaNi3C,0.0,0.157710058500001,-0.065463401499998
mp-1224811,GaNi3Sb,0.0,0.16502519099999802,-0.136261064500001
mp-580539,Gd3AlC,0.0,0.0,-0.38686431999999504
mp-1207153,Gd3GaC,0.0,0.0010320590000010002,-0.404341904499999
mp-637378,Gd3InN,0.0,0.0,-1.092494317749992
mp-1207074,Gd3SnC,0.0,0.0,-0.6906250300000011
mp-1207135,Gd3TlC,0.0,0.0,-0.49641709199999
mp-1076933,GdAl3Cu,0.0,0.0,-0.48077337999999903
mp-1178268,GdAlO3,1.8884999999999992,0.085117609400002,-3.613716829
mp-5223,GdAlO3,3.2382,0.008384388900003,-3.6904500495
mp-753953,GdAsO3,2.1719,0.048771131999998,-2.756159134500001
mp-1194303,GdBO3,3.1001,0.0,-3.499030348166664
mp-1224628,GdBO3,0.1743,0.08538103099999801,-3.413649317166664
mp-29762,GdBO3,2.094999999999999,0.21942103333333102,-3.279609314833333
mp-561949,GdBO3,2.2691,0.143536840333331,-3.355493507833333
mp-20967,GdBPd3,0.0,0.120721310636362,-0.5967424729545511
mp-19840,GdBRh3,0.0,0.0,-0.794227558499997
mp-1184468,GdBeO3,0.0,0.31543744900000004,-2.8734107680000003
mp-20951,GdCoO3,0.0,0.233212029714287,-2.329470012999999
mp-1069379,GdCoSi3,0.0,0.0,-0.6360015759999991
mp-1147577,GdCrO3,0.7847000000000001,0.23466173249999903,-2.938642427
mp-18331,GdCrO3,2.6309,0.0,-3.173304159499999
mp-1184481,GdCuO3,0.0,0.15927121600000202,-2.246362585
mp-766236,GdErO3,3.2641,0.0049034642500000005,-3.971349480249999
mp-600576,GdFeO3,0.0,0.0040783190000010005,-2.797173253499997
mp-1212456,GdGa3Os,0.0,0.0,-0.48467720050001506
mp-1104851,GdGa3Ru,0.0,0.0,-0.582121322499998
mp-18656,GdGaO3,3.3962,0.048926079999992,-3.0777339375
mp-1212640,GdInO3,1.7714,0.0,-2.948039821
mp-1212778,GdInO3,2.521299999999999,0.052235792166666004,-2.895804028833333
mp-756424,GdLuO3,3.1346,0.055596962124997006,-3.954000719333332
mp-510575,GdMnO3,0.404099999999999,0.0,-2.98195311758613
mp-1079303,GdNiGe3,0.0,0.0,-0.584412267999999
mp-505604,GdNiO3,0.0,0.0,-2.449596327999998
mp-20182,GdRh3C,0.0,0.0,-0.49975093199999704
mp-1184503,GdRhO3,0.0,0.424622490749998,-2.071613033000001
mp-5690,GdScO3,3.1418,0.011744571875,-3.920327644499998
mp-510490,GdScS3,1.1773999999999991,0.0,-2.262785510687499
mp-1069477,GdSi3Ir,0.0,0.0,-0.8128054280000011
mp-510278,GdTiO3,0.0,0.026689669499988,-3.617602678666666
mp-756030,GdTmO3,3.159,0.06784739675000001,-3.924894951000001
mp-541177,GdVO3,0.0,0.0,-3.252683904
mp-1184599,GdZrO3,0.0,0.39293696174999904,-3.280181134999999
mp-1184562,GeBiO3,0.0,0.423426929166665,-1.446279978
